STATS,,,,,,,,,,,,,,,,,,,,,
PID,TID,Season,Week,K_0_19_Att,K_0_19_made,K_20_29_Att,K_20_29_made,K_30_39_Att, K_30_39_made,K_40_49_Att,K_40_49_made, K_50_Att, K_50_made,K_FGM,K_FGA,K_FG_Pct,K_Lng,K_XPM,K_XPA,K_XP_Pct,K_Pts
MINKK002,MIN,2011,17,0,0,2,2,0,0,0,1,0,0,2,3,66.7,26,1,1,100.0,7
CHIKK001,CAR,2011,17,0,0,0,0,0,0,1,1,0,0,1,1,100.0,41,2,2,100.0,5
DETKK002,DET,2011,17,0,0,0,0,1,2,0,0,0,0,1,2,50.0,30,4,4,100.0,7
INDKK002,IND,2011,17,0,0,1,1,0,0,1,1,0,0,2,2,100.0,48,1,1,100.0,7
OAKKK001,OAK,2011,17,0,0,1,1,1,1,1,1,1,1,4,4,100.0,52,2,2,100.0,14
HOUKK002,HOU,2011,17,0,0,1,1,1,1,0,0,1,1,3,3,100.0,52,1,1,100.0,10
JACKK001,JAC,2011,17,0,0,1,1,2,2,1,1,0,0,4,4,100.0,47,1,1,100.0,13
NYGKK001,NYG,2011,17,0,0,1,1,0,0,0,1,0,0,1,2,50.0,28,4,4,100.0,7
NYGKK003,STL,2011,17,0,0,0,0,0,0,2,2,0,0,2,2,100.0,49,3,3,100.0,9
ATLKK003,ATL,2011,17,0,0,1,1,0,0,0,0,0,0,1,1,100.0,20,6,6,100.0,9
ARIKK001,ARI,2011,17,0,0,1,1,0,0,2,2,0,0,3,3,100.0,43,2,2,100.0,11
WASKK004,BAL,2011,17,0,0,0,0,0,0,1,1,0,0,1,1,100.0,42,3,3,100.0,6
NORKK002,NOR,2011,17,0,0,0,0,0,0,1,1,0,0,1,1,100.0,43,6,6,100.0,9
BUFKK003,MIA,2012,1,0,0,0,0,1,1,0,0,0,0,1,1,100.0,39,1,1,100.0,4
SEAKK001,SEA,2012,1,0,0,1,1,1,1,1,1,0,1,3,4,75.0,47,1,1,100.0,10
TAMKK004,TAM,2012,1,0,0,1,1,1,1,1,1,0,0,3,3,100.0,40,1,1,100.0,10
DENKK001,DEN,2012,1,0,0,1,1,0,0,0,0,0,0,1,1,100.0,26,2,2,100.0,5
GNBKK001,GNB,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100.0,2
CARKK001,CAR,2012,1,0,0,1,1,0,0,0,0,0,0,1,1,100.0,21,1,1,100.0,4
NYJKK001,NYJ,2012,1,0,0,1,1,1,1,0,0,0,0,2,2,100.0,39,6,6,100.0,12
NORKK005,NOR,2012,1,0,0,1,1,0,0,0,0,0,0,1,1,100.0,21,3,3,100.0,6
KANKK001,KAN,2012,1,0,0,0,0,1,1,0,1,0,0,1,2,50.0,39,3,3,100.0,6
WASKK003,BUF,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
BALKK001,BAL,2012,1,0,0,0,0,1,1,2,2,0,0,3,3,100.0,46,5,5,100.0,14
MINKK003,MIN,2012,1,0,0,1,1,1,1,1,1,1,1,4,4,100.0,55,2,2,100.0,14
STLKK002,STL,2012,1,0,0,1,1,0,0,2,2,0,0,3,3,100.0,48,2,2,100.0,11
PHIKK001,PHI,2012,1,0,0,0,0,0,0,1,2,0,0,1,2,50.0,42,2,2,100.0,5
DALKK002,DAL,2012,1,0,0,0,0,1,1,0,0,0,0,1,1,100.0,33,3,3,100.0,6
NWEKK001,NWE,2012,1,0,0,1,1,1,1,0,0,0,0,2,2,100.0,31,4,4,100.0,10
PITKK001,PIT,2012,1,0,0,1,1,1,1,0,0,0,0,2,2,100.0,35,1,1,100.0,7
TAMKK001,BUF,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100.0,4
ARIKK001,ARI,2012,1,0,0,1,1,1,1,0,0,0,0,2,2,100.0,31,2,2,100.0,8
NORKK004,HOU,2012,1,1,1,0,0,1,1,1,1,0,1,3,4,75.0,40,3,3,100.0,12
OAKKK001,OAK,2012,1,1,1,0,0,0,0,0,0,1,1,2,2,100.0,51,0,0,N/A,6
DETKK001,SFO,2012,1,0,0,0,0,0,0,2,2,1,1,3,3,100.0,63,3,3,100.0,12
INDKK002,IND,2012,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,3,3,100.0,3
SFOKK003,CLE,2012,1,0,0,1,1,0,0,2,2,0,0,3,3,100.0,43,1,1,100.0,10
WASKK004,WAS,2012,1,0,0,0,0,2,2,2,2,0,0,4,4,100.0,45,4,4,100.0,16
ATLKK003,ATL,2012,1,0,0,1,1,2,2,1,1,0,0,4,4,100.0,41,4,4,100.0,16
TENKK002,TEN,2012,1,0,0,2,2,0,0,0,0,0,0,2,2,100.0,28,1,1,100.0,7
CHIKK002,CHI,2012,1,0,0,1,1,1,1,0,0,0,0,2,2,100.0,35,5,5,100.0,11
CINKK003,CIN,2012,1,1,1,0,0,1,1,0,0,0,0,2,2,100.0,34,1,1,100.0,7
NYGKK001,NYG,2012,1,0,0,1,1,0,0,0,0,0,0,1,1,100.0,22,2,2,100.0,5
MIAKK001,SDG,2012,1,1,1,2,2,0,0,2,2,0,0,5,5,100.0,45,1,1,100.0,16
JACKK001,JAC,2012,1,1,1,1,1,0,0,1,1,0,0,3,3,100.0,47,0,1,0.0,9
DETKK002,DET,2012,1,0,0,0,0,0,0,2,2,0,0,2,2,100.0,45,3,3,100.0,9
BUFKK003,MIA,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,5,5,100.0,5
SEAKK001,SEA,2012,2,0,0,2,2,0,0,0,0,0,0,2,2,100.0,25,3,3,100.0,9
TAMKK004,TAM,2012,2,0,0,0,0,0,0,1,1,1,1,2,2,100.0,52,4,4,100.0,10
DENKK001,DEN,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100.0,3
GNBKK001,GNB,2012,2,0,0,0,0,1,1,1,1,1,1,3,3,100.0,54,2,2,100.0,11
CARKK001,CAR,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,5,5,100.0,5
NYJKK001,NYJ,2012,2,0,0,0,0,1,1,0,0,0,0,1,1,100.0,38,1,1,100.0,4
NORKK005,NOR,2012,2,0,0,1,1,0,0,0,0,1,1,2,2,100.0,53,3,3,100.0,9
KANKK001,KAN,2012,2,0,0,0,0,1,1,0,0,0,0,1,1,100.0,33,2,2,100.0,5
WASKK003,BUF,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
BALKK001,BAL,2012,2,0,0,0,0,0,0,1,1,2,2,3,3,100.0,56,2,2,100.0,11
MINKK003,MIN,2012,2,0,0,1,1,0,0,0,0,1,1,2,2,100.0,51,2,2,100.0,8
STLKK002,STL,2012,2,0,0,0,0,2,2,1,1,0,0,3,3,100.0,42,2,2,100.0,11
PHIKK001,PHI,2012,2,0,0,1,1,0,0,0,0,0,0,1,1,100.0,23,3,3,100.0,6
DALKK002,DAL,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100.0,1
NWEKK001,NWE,2012,2,0,0,0,0,1,1,1,2,2,2,4,5,80.0,53,0,0,N/A,12
PITKK001,PIT,2012,2,0,0,0,0,0,0,2,2,0,0,2,2,100.0,45,3,3,100.0,9
TAMKK001,BUF,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,5,5,100.0,5
ARIKK001,ARI,2012,2,0,0,0,0,1,1,1,1,0,0,2,2,100.0,47,2,2,100.0,8
NORKK004,HOU,2012,2,0,0,0,0,2,2,0,0,0,0,2,2,100.0,37,3,3,100.0,9
OAKKK001,OAK,2012,2,0,0,2,2,0,0,0,0,0,0,2,2,100.0,27,1,1,100.0,7
DETKK001,SFO,2012,2,0,0,0,0,1,1,1,1,0,0,2,2,100.0,48,3,3,100.0,9
INDKK002,IND,2012,2,0,0,1,1,0,0,1,1,1,1,3,3,100.0,53,2,2,100.0,11
SFOKK003,CLE,2012,2,0,0,1,1,0,0,0,0,1,1,2,2,100.0,50,3,3,100.0,9
WASKK004,WAS,2012,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,4,4,100.0,4
ATLKK003,ATL,2012,2,0,0,0,0,1,1,1,1,0,0,2,2,100.0,42,3,3,100.0,9
TENKK002,TEN,2012,2,0,0,1,1,0,0,0,0,0,0,1,1,100.0,23,1,1,100.0,4
CHIKK002,CHI,2012,2,0,0,0,0,0,0,1,1,0,0,1,1,100.0,45,1,1,100.0,4
CINKK003,CIN,2012,2,0,0,0,0,2,2,0,0,0,0,2,2,100.0,39,4,4,100.0,10
NYGKK001,NYG,2012,2,0,0,2,2,2,2,0,0,0,0,4,4,100.0,37,3,3,100.0,15
MIAKK001,SDG,2012,2,0,0,1,1,0,0,0,0,0,0,1,1,100.0,26,5,5,100.0,8
JACKK001,JAC,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100.0,1
DETKK002,DET,2012,2,0,0,0,0,1,1,3,4,0,0,4,5,80.0,48,1,1,100.0,13
BUFKK003,MIA,2012,3,0,0,1,1,0,0,1,3,0,0,2,4,50.0,41,2,2,100.0,8
SEAKK001,SEA,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100.0,2
TAMKK004,TAM,2012,3,0,0,1,1,0,0,0,0,0,0,1,1,100.0,28,1,1,100.0,4
DENKK001,DEN,2012,3,0,0,1,1,1,1,0,0,1,1,3,3,100.0,53,2,2,100.0,11
GNBKK001,GNB,2012,3,0,0,1,1,0,0,1,1,0,0,2,2,100.0,40,0,0,N/A,6
CARKK001,CAR,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100.0,1
NYJKK001,NYJ,2012,3,0,0,1,1,2,2,0,0,0,0,3,3,100.0,33,2,2,100.0,11
NORKK005,NOR,2012,3,0,0,0,0,0,1,1,1,0,0,1,2,50.0,40,3,3,100.0,6
KANKK001,KAN,2012,3,0,0,1,1,3,3,2,2,0,0,6,6,100.0,45,1,1,100.0,19
WASKK003,BUF,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
BALKK001,BAL,2012,3,0,0,1,1,0,0,0,0,0,0,1,1,100.0,27,4,4,100.0,7
MINKK003,MIN,2012,3,0,0,0,0,0,0,0,0,1,1,1,1,100.0,52,3,3,100.0,6
STLKK002,STL,2012,3,0,0,0,0,0,0,1,1,1,1,2,2,100.0,56,0,0,N/A,6
PHIKK001,PHI,2012,3,0,0,0,0,1,1,1,1,0,0,2,2,100.0,40,0,0,N/A,6
DALKK002,DAL,2012,3,0,0,2,2,1,1,0,0,0,0,3,3,100.0,32,1,1,100.0,10
NWEKK001,NWE,2012,3,0,0,1,1,1,1,1,1,0,0,3,3,100.0,49,3,3,100.0,12
PITKK001,PIT,2012,3,0,0,0,0,1,1,0,0,0,0,1,1,100.0,33,4,4,100.0,7
TAMKK001,BUF,2012,3,0,0,0,0,1,1,0,0,0,0,1,1,100.0,37,3,3,100.0,6
ARIKK001,ARI,2012,3,0,0,1,1,0,0,1,1,0,0,2,2,100.0,47,3,3,100.0,9
NORKK004,HOU,2012,3,0,0,0,0,0,0,1,1,0,0,1,1,100.0,41,4,4,100.0,7
OAKKK001,OAK,2012,3,0,0,0,0,1,1,1,1,0,0,2,2,100.0,43,4,4,100.0,10
DETKK001,SFO,2012,3,0,0,2,2,0,0,0,1,0,0,2,3,66.7,29,1,1,100.0,7
INDKK002,IND,2012,3,0,0,0,0,1,2,0,0,0,0,1,2,50.0,37,2,2,100.0,5
SFOKK003,CLE,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100.0,2
WASKK004,WAS,2012,3,0,0,0,0,1,1,0,0,0,0,1,1,100.0,36,4,4,100.0,7
ATLKK003,ATL,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100.0,3
TENKK002,TEN,2012,3,0,0,1,1,2,2,0,2,0,0,3,5,60.0,38,5,5,100.0,14
CHIKK002,CHI,2012,3,0,0,1,1,1,1,0,0,1,1,3,3,100.0,54,2,2,100.0,11
CINKK003,CIN,2012,3,0,0,0,0,0,0,1,1,0,0,1,1,100.0,47,5,5,100.0,8
NYGKK001,NYG,2012,3,0,0,1,1,2,2,2,2,0,0,5,5,100.0,49,3,3,100.0,18
MIAKK001,SDG,2012,3,0,0,0,0,0,0,1,1,0,0,1,1,100.0,41,0,0,N/A,3
JACKK001,JAC,2012,3,0,0,1,1,0,0,2,2,0,0,3,3,100.0,47,1,1,100.0,10
DETKK002,DET,2012,3,0,0,1,1,1,1,1,1,1,1,4,4,100.0,53,3,3,100.0,15
SEAKK001,SEA,2012,4,0,0,0,0,2,2,0,0,0,0,2,2,100.0,31,1,1,100.0,7
TAMKK004,TAM,2012,4,0,0,0,0,0,0,1,1,2,2,3,3,100.0,57,1,1,100.0,10
BUFKK003,MIA,2012,4,0,0,1,1,1,1,0,0,0,1,2,3,66.7,32,1,1,100.0,7
DENKK001,DEN,2012,4,0,0,1,1,0,0,1,1,1,1,3,3,100.0,53,4,4,100.0,13
NYJKK001,NYJ,2012,4,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
GNBKK001,GNB,2012,4,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100.0,4
NORKK005,NOR,2012,4,0,0,2,2,0,0,0,1,0,0,2,3,66.7,27,3,3,100.0,9
KANKK001,KAN,2012,4,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100.0,2
WASKK003,BUF,2012,4,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
BALKK001,BAL,2012,4,0,0,0,0,0,0,1,2,0,0,1,2,50.0,45,2,2,100.0,5
MINKK003,MIN,2012,4,0,0,1,1,0,0,1,2,0,0,2,3,66.7,49,2,2,100.0,8
STLKK002,STL,2012,4,0,0,1,1,0,0,1,1,2,2,4,4,100.0,60,1,1,100.0,13
PHIKK001,PHI,2012,4,0,0,2,2,1,1,1,1,0,0,4,4,100.0,48,1,1,100.0,13
DALKK002,DAL,2012,4,0,0,0,0,1,1,0,0,0,0,1,1,100.0,39,1,1,100.0,4
CARKK001,CAR,2012,4,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100.0,4
NWEKK001,NWE,2012,4,0,0,0,0,1,1,0,2,0,0,1,3,33.3,30,7,7,100.0,10
ARIKK001,ARI,2012,4,0,0,0,0,0,0,1,1,0,0,1,1,100.0,46,3,3,100.0,6
NORKK004,HOU,2012,4,0,0,0,0,1,1,0,0,0,0,1,1,100.0,33,5,5,100.0,8
TAMKK001,BUF,2012,4,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100.0,4
OAKKK001,OAK,2012,4,0,0,1,1,1,1,0,0,0,0,2,2,100.0,38,0,0,N/A,6
SFOKK003,CLE,2012,4,0,0,0,0,0,0,0,0,3,3,3,3,100.0,52,1,1,100.0,10
DETKK001,SFO,2012,4,0,0,0,0,1,1,1,2,0,1,2,4,50.0,40,4,4,100.0,10
WASKK004,WAS,2012,4,0,0,0,0,0,1,1,2,0,1,1,4,25.0,41,3,3,100.0,6
ATLKK003,ATL,2012,4,0,0,0,0,1,1,2,2,0,0,3,3,100.0,41,3,3,100.0,12
SDGKK002,SDG,2012,4,0,0,1,1,0,0,2,2,0,0,3,3,100.0,47,4,4,100.0,13
CHIKK002,CHI,2012,4,0,0,1,1,0,0,1,1,0,0,2,2,100.0,43,4,4,100.0,10
TENKK002,TEN,2012,4,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100.0,2
CINKK003,CIN,2012,4,0,0,0,0,2,2,0,0,0,0,2,2,100.0,35,3,3,100.0,9
JACKK001,JAC,2012,4,0,0,1,1,0,0,0,0,0,0,1,1,100.0,21,1,1,100.0,4
NYGKK001,NYG,2012,4,0,0,1,1,0,0,0,0,0,1,1,2,50.0,25,2,2,100.0,5
DETKK002,DET,2012,4,0,0,0,0,1,1,1,1,0,0,2,2,100.0,40,1,1,100.0,7
BUFKK003,MIA,2012,5,0,0,0,0,0,0,1,1,0,1,1,2,50.0,46,2,2,100.0,5
SEAKK001,SEA,2012,5,0,0,1,1,1,1,1,1,0,0,3,3,100.0,44,1,1,100.0,10
DENKK001,DEN,2012,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,3,3,100.0,3
GNBKK001,GNB,2012,5,0,0,0,0,0,0,0,0,0,2,0,2,0.0,N/A,3,3,100.0,3
CARKK001,CAR,2012,5,0,0,0,0,1,1,0,0,0,0,1,1,100.0,32,1,1,100.0,4
NYJKK001,NYJ,2012,5,0,0,1,1,0,0,0,0,0,0,1,1,100.0,21,2,2,100.0,5
NORKK005,NOR,2012,5,0,0,1,1,0,0,0,0,0,0,1,1,100.0,26,4,4,100.0,7
KANKK001,KAN,2012,5,0,0,0,0,2,2,0,0,0,0,2,2,100.0,31,0,0,N/A,6
WASKK003,BUF,2012,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
BALKK001,BAL,2012,5,0,0,2,2,1,1,0,0,0,0,3,3,100.0,39,0,0,N/A,9
MINKK003,MIN,2012,5,0,0,1,1,1,1,1,1,0,0,3,3,100.0,42,3,3,100.0,12
STLKK002,STL,2012,5,0,0,0,0,0,0,0,0,1,1,1,1,100.0,53,2,2,100.0,5
PHIKK001,PHI,2012,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100.0,2
NWEKK001,NWE,2012,5,0,0,1,1,0,0,0,0,0,0,1,1,100.0,23,4,4,100.0,7
PITKK001,PIT,2012,5,0,0,1,1,2,2,0,0,0,0,3,3,100.0,34,1,1,100.0,10
NORKK004,HOU,2012,5,0,0,2,2,0,0,1,1,0,0,3,3,100.0,42,2,2,100.0,11
WASKK004,WAS,2012,5,0,0,1,1,0,1,0,0,0,0,1,2,50.0,23,2,2,100.0,5
ARIKK001,ARI,2012,5,0,0,0,0,1,1,0,1,0,0,1,2,50.0,35,0,0,N/A,3
TAMKK001,BUF,2012,5,0,0,0,0,1,1,0,0,0,0,1,1,100.0,31,0,0,N/A,3
SFOKK003,CLE,2012,5,0,0,0,0,1,1,1,1,0,0,2,2,100.0,41,3,3,100.0,9
DETKK001,SFO,2012,5,1,1,0,0,0,0,0,0,0,0,1,1,100.0,19,6,6,100.0,9
ATLKK003,ATL,2012,5,0,0,0,0,0,0,0,0,1,1,1,1,100.0,53,3,3,100.0,6
JACKK001,JAC,2012,5,0,0,0,0,1,1,0,0,0,0,1,1,100.0,31,0,0,N/A,3
SDGKK002,SDG,2012,5,0,0,1,1,0,0,0,0,0,1,1,2,50.0,20,3,3,100.0,6
CHIKK002,CHI,2012,5,0,0,0,0,2,2,0,0,0,0,2,2,100.0,32,5,5,100.0,11
TENKK002,TEN,2012,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100.0,1
CINKK003,CIN,2012,5,0,0,1,1,0,0,1,2,0,0,2,3,66.7,42,1,1,100.0,7
NYGKK001,NYG,2012,5,0,0,1,1,0,0,1,1,0,0,2,2,100.0,40,5,5,100.0,11
INDKK002,IND,2012,5,0,0,2,2,0,0,0,0,1,2,3,4,75.0,50,1,1,100.0,10
TAMKK004,TAM,2012,6,0,0,1,1,0,0,0,0,0,1,1,2,50.0,27,5,5,100.0,8
KANKK001,KAN,2012,6,0,0,0,0,1,1,0,0,0,0,1,1,100.0,38,1,1,100.0,4
SEAKK001,SEA,2012,6,0,0,0,0,1,1,0,0,0,0,1,1,100.0,34,3,3,100.0,6
BUFKK003,MIA,2012,6,0,0,0,0,0,0,1,1,0,0,1,1,100.0,42,2,2,100.0,5
GNBKK001,GNB,2012,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,6,6,100.0,6
DENKK001,DEN,2012,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,5,5,100.0,5
PHIKK001,PHI,2012,6,0,0,1,1,1,1,1,1,0,0,3,3,100.0,49,2,2,100.0,11
DALKK002,DAL,2012,6,0,0,0,0,1,1,2,2,0,1,3,4,75.0,43,2,2,100.0,11
WASKK003,BUF,2012,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
BALKK001,BAL,2012,6,0,0,0,0,1,1,0,0,0,0,1,1,100.0,38,4,4,100.0,7
MINKK003,MIN,2012,6,0,0,3,3,1,1,0,0,0,0,4,4,100.0,37,0,0,N/A,12
STLKK002,STL,2012,6,0,0,0,0,1,2,1,1,0,2,2,5,40.0,48,0,0,N/A,6
WASKK001,WAS,2012,6,0,0,0,0,0,0,0,0,1,1,1,1,100.0,50,5,5,100.0,8
NYJKK001,NYJ,2012,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,5,5,100.0,5
NWEKK001,NWE,2012,6,0,0,1,1,2,2,0,0,0,0,3,3,100.0,35,2,2,100.0,11
TAMKK001,BUF,2012,6,0,0,1,1,0,0,0,0,0,0,1,1,100.0,25,2,2,100.0,5
ARIKK001,ARI,2012,6,0,0,0,0,0,1,2,2,1,1,3,4,75.0,61,1,1,100.0,10
OAKKK001,OAK,2012,6,0,0,1,1,0,0,0,0,1,1,2,2,100.0,52,2,2,100.0,8
DETKK001,SFO,2012,6,0,0,0,0,0,0,1,2,0,1,1,3,33.3,42,0,0,N/A,3
INDKK002,IND,2012,6,0,0,1,1,0,0,1,1,1,1,3,3,100.0,50,0,0,N/A,9
SFOKK003,CLE,2012,6,0,0,0,0,1,1,1,1,0,0,2,2,100.0,41,4,4,100.0,10
NORKK004,HOU,2012,6,0,0,0,0,0,0,0,0,1,1,1,1,100.0,51,3,3,100.0,6
ATLKK003,ATL,2012,6,0,0,1,1,0,0,1,2,1,1,3,4,75.0,55,2,2,100.0,11
SDGKK002,SDG,2012,6,0,0,0,0,1,1,0,0,0,0,1,1,100.0,32,3,3,100.0,6
PITKK001,PIT,2012,6,0,0,2,2,0,0,0,0,1,2,3,4,75.0,52,2,2,100.0,11
TENKK002,TEN,2012,6,0,0,1,1,1,1,2,2,0,0,4,4,100.0,47,2,2,100.0,14
CINKK003,CIN,2012,6,0,0,0,0,0,0,1,1,0,0,1,1,100.0,44,3,3,100.0,6
NYGKK001,NYG,2012,6,0,0,1,1,3,3,0,1,0,0,4,5,80.0,34,2,2,100.0,14
DETKK002,DET,2012,6,1,1,0,0,1,1,2,2,0,0,4,4,100.0,46,2,2,100.0,14
GNBKK001,GNB,2012,7,0,0,1,1,0,0,2,2,0,1,3,4,75.0,48,3,3,100.0,12
SEAKK001,SEA,2012,7,0,0,0,0,1,1,0,0,1,2,2,3,66.7,52,0,0,N/A,6
NYJKK001,NYJ,2012,7,0,0,1,1,0,0,2,2,1,1,4,4,100.0,54,2,2,100.0,14
CARKK001,CAR,2012,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100.0,2
NWEKK001,NWE,2012,7,0,0,0,0,0,0,2,2,0,0,2,2,100.0,48,3,3,100.0,9
TAMKK004,TAM,2012,7,0,0,0,0,0,0,0,1,0,0,0,1,0.0,N/A,4,4,100.0,4
NORKK005,NOR,2012,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,5,5,100.0,5
MINKK003,MIN,2012,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,3,3,100.0,3
BALKK001,BAL,2012,7,0,0,0,0,0,0,0,0,2,2,2,2,100.0,54,1,1,100.0,7
STLKK002,STL,2012,7,0,0,0,0,0,0,1,1,1,1,2,2,100.0,50,2,2,100.0,8
WASKK001,WAS,2012,7,0,0,1,1,0,0,2,2,0,0,3,3,100.0,45,2,2,100.0,11
DALKK002,DAL,2012,7,1,1,1,1,1,1,1,1,0,0,4,4,100.0,49,1,1,100.0,13
PITKK001,PIT,2012,7,0,0,0,0,0,0,3,3,0,0,3,3,100.0,47,1,1,100.0,10
CHIKK002,CHI,2012,7,0,0,1,1,1,1,0,1,0,0,2,3,66.7,39,1,1,100.0,7
OAKKK001,OAK,2012,7,0,0,1,1,2,2,1,1,0,1,4,5,80.0,40,2,2,100.0,14
TAMKK001,BUF,2012,7,0,0,0,0,1,1,1,1,0,0,2,2,100.0,42,4,4,100.0,10
DETKK001,SFO,2012,7,0,0,1,1,1,1,0,0,0,0,2,2,100.0,38,1,1,100.0,7
SFOKK003,CLE,2012,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100.0,1
INDKK002,IND,2012,7,0,0,0,0,1,1,0,0,0,0,1,1,100.0,38,2,2,100.0,5
ARIKK001,ARI,2012,7,0,0,0,0,0,0,0,1,0,0,0,1,0.0,N/A,2,2,100.0,2
NORKK004,HOU,2012,7,0,0,1,1,1,1,0,0,0,0,2,2,100.0,33,5,5,100.0,11
TENKK002,TEN,2012,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,5,5,100.0,5
CINKK003,CIN,2012,7,0,0,0,0,0,0,1,1,0,0,1,1,100.0,48,2,2,100.0,5
NYGKK001,NYG,2012,7,0,0,1,1,1,1,0,0,0,0,2,2,100.0,39,3,3,100.0,9
JACKK001,JAC,2012,7,0,0,0,0,0,0,2,2,1,1,3,3,100.0,50,2,2,100.0,11
DETKK002,DET,2012,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100.0,1
SEAKK001,SEA,2012,8,0,0,1,1,0,0,0,0,0,1,1,2,50.0,23,3,3,100.0,6
TAMKK004,TAM,2012,8,0,0,1,1,1,1,1,1,0,0,3,3,100.0,40,3,3,100.0,12
BUFKK003,MIA,2012,8,0,0,0,0,2,2,1,1,0,0,3,3,100.0,42,3,3,100.0,12
DENKK001,DEN,2012,8,0,0,0,0,2,2,0,0,0,0,2,2,100.0,33,4,4,100.0,10
NYJKK001,NYJ,2012,8,0,0,0,0,1,2,0,0,0,0,1,2,50.0,38,0,0,N/A,3
GNBKK001,GNB,2012,8,0,0,1,1,0,1,0,0,0,0,1,2,50.0,25,3,3,100.0,6
NORKK005,NOR,2012,8,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100.0,2
KANKK001,KAN,2012,8,0,0,0,0,1,1,1,1,1,1,3,3,100.0,52,1,1,100.0,10
STLKK002,STL,2012,8,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100.0,1
MINKK003,MIN,2012,8,0,0,0,0,0,0,0,0,1,1,1,1,100.0,51,2,2,100.0,5
WASKK001,WAS,2012,8,0,0,0,0,0,0,2,2,0,0,2,2,100.0,48,0,1,0.0,6
DALKK002,DAL,2012,8,0,0,0,0,0,0,0,0,1,1,1,1,100.0,51,3,3,100.0,6
PHIKK001,PHI,2012,8,0,0,0,0,1,1,0,0,0,0,1,1,100.0,33,2,2,100.0,5
CARKK001,CAR,2012,8,0,0,1,1,2,2,2,2,0,0,5,5,100.0,45,1,1,100.0,16
NWEKK001,NWE,2012,8,0,0,1,1,0,0,0,0,0,0,1,1,100.0,26,6,6,100.0,9
OAKKK001,OAK,2012,8,0,0,1,1,3,3,0,0,0,0,4,4,100.0,36,2,2,100.0,14
ARIKK001,ARI,2012,8,0,0,1,1,0,0,0,0,0,0,1,1,100.0,28,0,0,N/A,3
DETKK001,SFO,2012,8,0,0,0,0,0,0,1,1,0,0,1,1,100.0,43,3,3,100.0,6
SFOKK003,CLE,2012,8,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100.0,1
INDKK002,IND,2012,8,0,0,1,1,0,1,1,1,0,0,2,3,66.7,44,1,1,100.0,7
ATLKK003,ATL,2012,8,0,0,1,1,1,1,1,1,0,0,3,3,100.0,43,3,3,100.0,12
