# Punting
# PID,TID,Season,Week,Punt,Yds,Avg,Long,In20,FC,TB,Blk
DETPP0178,DET,2011,11,2,96,48.0,49,0,0,0,0
KANPP0208,KAN,2011,11,5,199,39.8,56,3,2,0,0
PITPP0206,DAL,2011,11,7,286,40.9,60,2,1,1,0
PHIPP0208,STL,2011,11,10,441,44.1,56,3,1,1,0
CLEPP0175,CLE,2011,11,3,108,36.0,44,1,1,0,0
TENPP0208,TEN,2011,12,3,88,29.3,41,3,2,0,0
CINPP0204,CIN,2011,12,4,191,47.8,58,0,0,0,0
NORPP0206,NOR,2011,12,2,84,42.0,52,2,1,0,0
PITPP0173,PIT,2011,12,5,211,42.2,52,2,1,1,0
MIAPP0208,MIA,2011,12,4,198,49.5,58,2,1,0,0
WASPP0208,WAS,2011,12,4,178,44.5,51,1,1,1,0
CHIPP0207,CHI,2011,12,5,225,45.0,52,0,2,0,0
INDPP0206,IND,2011,12,5,228,45.6,54,0,1,0,0
DENPP0204,DEN,2011,12,9,391,43.4,61,3,3,2,0
PHIPP0179,PHI,2011,12,5,199,39.8,51,1,2,0,0
HOUPP0156,HOU,2011,12,10,436,43.6,56,3,1,1,0
ATLPP0209,ATL,2011,12,5,252,50.4,57,1,0,2,0
PITPP0196,NWE,2011,12,3,145,48.3,55,2,2,0,0
GNBPP0207,GNB,2011,12,5,207,41.4,55,4,2,1,0
NYJPP0175,NYJ,2011,12,5,208,41.6,51,2,3,0,0
NYGPP0207,NYG,2011,12,2,76,38.0,46,1,1,1,0
SEAPP0208,SEA,2011,12,6,267,44.5,67,4,0,0,0
ARIPP0207,ARI,2011,12,5,230,46.0,55,2,1,1,0
SDGPP0206,SDG,2011,12,6,308,51.3,62,1,0,1,0
CARPP0176,CAR,2011,12,4,181,45.3,52,2,1,0,0
BUFPP0208,BUF,2011,12,7,313,44.7,54,3,0,1,0
HOUPP0193,OAK,2011,12,5,273,54.6,80,3,0,1,0
DETPP0191,JAC,2011,12,9,380,42.2,53,2,1,0,0
SFOPP0208,SFO,2011,12,5,288,57.6,61,1,0,0,0
PHIPP0208,STL,2011,12,7,329,47.0,57,1,1,0,0
MINPP0191,MIN,2011,12,7,331,47.3,51,1,2,0,0
BALPP0207,BAL,2011,12,4,170,42.5,50,2,3,1,0
DETPP0178,DET,2011,12,4,148,37.0,46,1,1,1,0
TAMPP0208,TAM,2011,12,5,194,38.8,51,1,1,1,0
PITPP0206,DAL,2011,12,5,205,41.0,48,1,2,0,0
KANPP0208,KAN,2011,12,3,112,37.3,46,0,1,0,0
CLEPP0175,CLE,2011,12,5,215,43.0,47,2,2,0,0
TENPP0208,TEN,2011,13,5,239,47.8,57,4,2,0,0
CINPP0204,CIN,2011,13,7,317,45.3,53,4,4,0,0
NORPP0206,NOR,2011,13,4,179,44.8,53,2,1,0,0
PITPP0173,PIT,2011,13,5,271,54.2,59,2,0,0,0
MIAPP0208,MIA,2011,13,4,222,55.5,66,1,0,2,0
WASPP0208,WAS,2011,13,6,224,37.3,43,4,4,0,0
CHIPP0207,CHI,2011,13,7,304,43.4,54,3,0,0,0
INDPP0206,IND,2011,13,3,144,48.0,51,1,1,0,0
DENPP0204,DEN,2011,13,6,307,51.2,59,3,2,0,0
PHIPP0179,PHI,2011,13,4,185,46.3,54,1,0,1,0
HOUPP0156,HOU,2011,13,5,264,52.8,66,0,0,2,0
ATLPP0209,ATL,2011,13,4,202,50.5,52,2,1,0,0
PITPP0196,NWE,2011,13,4,187,46.8,52,2,3,0,0
GNBPP0207,GNB,2011,13,5,221,44.2,55,4,3,0,0
NYJPP0175,NYJ,2011,13,5,223,44.6,52,1,2,0,0
NYGPP0207,NYG,2011,13,4,177,44.3,49,2,2,0,0
SEAPP0208,SEA,2011,13,5,199,39.8,46,2,4,0,0
ARIPP0207,ARI,2011,13,7,351,50.1,54,0,2,1,0
SDGPP0206,SDG,2011,13,4,179,44.8,52,0,1,0,0
CARPP0176,CAR,2011,13,3,114,38.0,46,0,0,0,0
BUFPP0208,BUF,2011,13,4,194,48.5,62,1,1,0,0
HOUPP0193,OAK,2011,13,8,372,46.5,57,3,1,1,0
DETPP0191,JAC,2011,13,5,217,43.4,52,1,2,1,0
SFOPP0208,SFO,2011,13,5,226,45.2,61,3,3,2,0
PHIPP0208,STL,2011,13,8,317,39.6,49,1,3,0,0
MINPP0191,MIN,2011,13,6,297,49.5,60,1,1,1,0
BALPP0207,BAL,2011,13,3,108,36.0,54,0,0,1,0
DETPP0178,DET,2011,13,4,183,45.8,58,2,1,0,0
TAMPP0208,TAM,2011,13,2,82,41.0,47,1,1,0,0
PITPP0206,DAL,2011,13,5,191,38.2,50,4,1,0,0
KANPP0208,KAN,2011,13,11,447,40.6,53,2,1,1,0
CLEPP0175,CLE,2011,13,8,317,39.6,48,2,4,0,0
PITPP0173,PIT,2011,14,4,165,41.3,54,1,1,0,0
TENPP0208,TEN,2011,14,5,226,45.2,52,1,1,1,0
CINPP0204,CIN,2011,14,4,186,46.5,56,1,0,0,0
MIAPP0208,MIA,2011,14,6,321,53.5,59,2,0,0,0
CHIPP0207,CHI,2011,14,11,526,47.8,57,4,2,1,0
NYGPP0207,NYG,2011,14,4,178,44.5,62,2,0,1,0
WASPP0208,WAS,2011,14,3,112,37.3,45,1,1,0,0
NORPP0206,NOR,2011,14,5,249,49.8,55,1,1,0,0
INDPP0206,IND,2011,14,6,268,44.7,53,1,0,0,0
ATLPP0209,ATL,2011,14,6,287,47.8,55,3,1,0,0
PHIPP0179,PHI,2011,14,9,419,46.6,58,4,3,2,1
PITPP0196,NWE,2011,14,3,135,45.0,61,1,1,1,0
NYJPP0175,NYJ,2011,14,7,314,44.9,53,3,2,0,0
DENPP0204,DEN,2011,14,8,363,45.4,53,3,5,0,0
GNBPP0207,GNB,2011,14,1,40,40.0,40,0,0,0,0
SEAPP0208,SEA,2011,14,3,113,37.7,41,1,1,0,0
BALPP0207,BAL,2011,14,3,145,48.3,54,2,0,0,0
CARPP0176,CAR,2011,14,6,256,42.7,48,2,1,0,0
ARIPP0207,ARI,2011,14,7,326,46.6,66,1,2,1,0
BUFPP0208,BUF,2011,14,2,71,35.5,55,0,0,0,0
DETPP0191,JAC,2011,14,7,290,41.4,46,2,2,1,0
CLEPP0175,CLE,2011,14,6,205,34.2,49,4,1,0,0
HOUPP0193,OAK,2011,14,5,247,49.4,71,2,0,0,0
SDGPP0206,SDG,2011,14,3,119,39.7,58,2,1,0,0
SFOPP0208,SFO,2011,14,7,372,53.1,62,3,1,0,0
DETPP0178,DET,2011,14,6,286,47.7,57,2,2,2,0
MINPP0191,MIN,2011,14,2,97,48.5,53,0,0,1,0
TAMPP0208,TAM,2011,14,5,189,37.8,51,0,1,1,0
KANPP0208,KAN,2011,14,7,359,51.3,61,3,2,0,0
PHIPP0208,STL,2011,14,4,181,45.3,50,2,3,0,1
PITPP0206,DAL,2011,14,3,131,43.7,56,0,0,0,0
HOUPP0160,HOU,2011,14,2,103,51.5,53,1,1,0,0
TENPP0208,TEN,2011,15,7,329,47.0,58,3,1,0,0
CINPP0204,CIN,2011,15,5,169,33.8,43,0,4,0,0
PITPP0173,PIT,2011,15,4,154,38.5,42,1,3,0,0
MIAPP0208,MIA,2011,15,6,278,46.3,56,2,1,2,0
WASPP0208,WAS,2011,15,2,66,33.0,49,0,0,0,0
CHIPP0207,CHI,2011,15,6,238,39.7,49,1,1,0,0
NORPP0206,NOR,2011,15,1,51,51.0,51,0,1,0,0
INDPP0206,IND,2011,15,7,321,45.9,60,1,1,0,0
ATLPP0209,ATL,2011,15,4,204,51.0,58,3,3,0,1
PHIPP0179,PHI,2011,15,4,136,34.0,45,2,1,0,0
PITPP0196,NWE,2011,15,4,162,40.5,43,3,1,0,0
NYJPP0175,NYJ,2011,15,6,242,40.3,55,2,3,0,0
DENPP0204,DEN,2011,15,3,165,55.0,60,1,0,0,0
GNBPP0207,GNB,2011,15,5,267,53.4,71,3,0,0,0
NYGPP0207,NYG,2011,15,4,196,49.0,54,1,0,1,0
SEAPP0208,SEA,2011,15,5,201,40.2,47,2,1,0,0
CARPP0176,CAR,2011,15,5,252,50.4,54,1,0,0,0
ARIPP0207,ARI,2011,15,7,312,44.6,57,4,2,1,0
BUFPP0208,BUF,2011,15,8,384,48.0,62,2,2,0,0
DETPP0191,JAC,2011,15,7,304,43.4,51,1,2,0,0
CLEPP0175,CLE,2011,15,7,278,39.7,55,3,1,0,0
HOUPP0193,OAK,2011,15,5,235,47.0,55,3,1,0,0
SFOPP0208,SFO,2011,15,6,285,47.5,62,4,2,0,0
PHIPP0208,STL,2011,15,7,300,42.9,57,3,3,1,0
MINPP0191,MIN,2011,15,7,337,48.1,59,3,2,0,0
BALPP0207,BAL,2011,15,2,112,56.0,57,1,0,1,0
DETPP0178,DET,2011,15,6,257,42.8,52,2,0,0,0
TAMPP0208,TAM,2011,15,4,204,51.0,59,1,0,0,0
PITPP0206,DAL,2011,15,3,123,41.0,46,0,0,2,0
KANPP0208,KAN,2011,15,2,99,49.5,54,0,1,0,0
HOUPP0160,HOU,2011,15,2,59,29.5,36,1,0,0,0
PITPP0173,PIT,2011,16,4,191,47.8,56,1,1,0,0
TENPP0208,TEN,2011,16,4,172,43.0,51,3,2,0,0
CINPP0204,CIN,2011,16,5,215,43.0,51,1,1,1,0
MIAPP0208,MIA,2011,16,6,269,44.8,61,2,1,0,0
CHIPP0207,CHI,2011,16,2,98,49.0,56,0,1,0,0
NYGPP0207,NYG,2011,16,9,391,43.4,58,2,4,0,0
WASPP0208,WAS,2011,16,2,79,39.5,40,0,1,0,0
NORPP0206,NOR,2011,16,2,104,52.0,59,0,1,0,0
INDPP0206,IND,2011,16,5,209,41.8,53,2,1,0,0
ATLPP0209,ATL,2011,16,3,150,50.0,56,1,1,1,0
PHIPP0179,PHI,2011,16,6,256,42.7,56,0,1,1,0
PITPP0196,NWE,2011,16,6,314,52.3,65,4,2,0,0
NYJPP0175,NYJ,2011,16,9,379,42.1,49,4,2,1,0
DENPP0204,DEN,2011,16,7,306,43.7,50,1,3,0,0
GNBPP0207,GNB,2011,16,4,176,44.0,51,3,0,0,0
SEAPP0208,SEA,2011,16,5,227,45.4,64,2,1,1,0
BALPP0207,BAL,2011,16,5,223,44.6,53,0,1,0,0
CARPP0176,CAR,2011,16,2,93,46.5,52,1,0,0,0
ARIPP0207,ARI,2011,16,6,230,38.3,46,2,2,0,0
BUFPP0208,BUF,2011,16,4,201,50.3,58,2,1,1,0
DETPP0191,JAC,2011,16,9,406,45.1,51,1,2,1,0
CLEPP0175,CLE,2011,16,6,251,41.8,51,3,3,0,0
HOUPP0193,OAK,2011,16,4,217,54.3,76,2,1,1,0
SDGPP0206,SDG,2011,16,4,166,41.5,47,3,2,0,0
SFOPP0208,SFO,2011,16,2,108,54.0,60,0,0,0,1
DETPP0178,DET,2011,16,3,124,41.3,47,1,0,0,0
MINPP0191,MIN,2011,16,3,133,44.3,49,1,0,0,0
TAMPP0208,TAM,2011,16,1,59,59.0,59,0,0,0,0
KANPP0208,KAN,2011,16,3,146,48.7,54,1,0,0,0
PHIPP0208,STL,2011,16,7,281,40.1,51,1,4,0,0
PITPP0206,DAL,2011,16,9,343,38.1,50,5,5,1,0
HOUPP0160,HOU,2011,16,6,253,42.2,50,1,4,1,0
CINPP0204,CIN,2011,17,4,214,53.5,65,1,1,1,0
NORPP0206,NOR,2011,17,1,64,64.0,64,0,0,1,0
TENPP0208,TEN,2011,17,6,286,47.7,58,4,1,0,0
PITPP0173,PIT,2011,17,4,181,45.3,49,1,0,0,0
CHIPP0207,CHI,2011,17,7,335,47.9,60,1,5,1,0
MIAPP0208,MIA,2011,17,4,192,48.0,64,1,0,0,0
INDPP0206,IND,2011,17,3,136,45.3,54,1,0,0,0
DENPP0204,DEN,2011,17,9,402,44.7,55,5,0,1,0
PHIPP0179,PHI,2011,17,4,201,50.3,56,1,1,1,0
DALPP0208,DAL,2011,17,6,254,42.3,54,2,0,1,0
ATLPP0209,ATL,2011,17,2,101,50.5,58,0,0,0,0
PITPP0196,NWE,2011,17,2,97,48.5,51,1,1,0,0
GNBPP0207,GNB,2011,17,4,176,44.0,51,1,1,0,0
NYJPP0175,NYJ,2011,17,5,191,38.2,46,2,4,0,0
WASPP0208,WAS,2011,17,5,183,36.6,53,2,1,0,0
NYGPP0207,NYG,2011,17,4,161,40.3,49,1,0,0,0
CARPP0176,CAR,2011,17,4,183,45.8,50,0,0,1,0
ARIPP0207,ARI,2011,17,7,324,46.3,56,2,1,0,0
BUFPP0208,BUF,2011,17,3,124,41.3,61,2,1,0,0
DETPP0191,JAC,2011,17,2,87,43.5,44,0,1,0,0
CLEPP0175,CLE,2011,17,6,230,38.3,63,2,3,1,0
HOUPP0193,OAK,2011,17,1,58,58.0,58,0,0,1,0
SFOPP0208,SFO,2011,17,5,284,56.8,66,2,0,1,0
PHIPP0208,STL,2011,17,6,304,50.7,57,1,1,1,0
BALPP0207,BAL,2011,17,7,327,46.7,63,0,0,1,0
SEAPP0208,SEA,2011,17,8,357,44.6,53,4,4,0,0
MINPP0191,MIN,2011,17,6,276,46.0,52,2,2,0,0
DETPP0178,DET,2011,17,3,141,47.0,54,2,1,0,0
KANPP0208,KAN,2011,17,8,377,47.1,58,4,3,1,0
TAMPP0208,TAM,2011,17,3,149,49.7,60,2,1,0,0
HOUPP0160,HOU,2011,17,6,268,44.7,55,1,2,0,0
DENPP0204,DEN,2012,1,2,90,45.0,46,1,0,0,0
GNBPP0207,GNB,2012,1,6,289,48.2,60,4,3,1,0
PITPP0196,NWE,2012,1,4,154,38.5,51,3,1,1,0
INDPP0206,IND,2012,1,5,257,51.4,63,2,0,1,0
NORPP0206,NOR,2012,1,5,278,55.6,59,0,0,0,0
TENPP0208,TEN,2012,1,4,209,52.3,56,2,0,0,0
CINPP0204,CIN,2012,1,4,183,45.8,57,1,1,0,0
NYJPP0193,NYJ,2012,1,2,103,51.5,55,1,0,0,0
ATLPP0209,ATL,2012,1,1,52,52.0,52,0,0,0,0
PITPP0189,PIT,2012,1,3,142,47.3,52,1,0,0,0
STLPP0208,STL,2012,1,5,241,48.2,57,1,0,0,0
CARPP0209,CAR,2012,1,5,199,39.8,47,2,3,0,1
JACPP0205,JAC,2012,1,4,214,53.5,57,1,1,1,0
PHIPP0179,PHI,2012,1,6,330,55.0,62,1,0,0,0
DALPP0208,DAL,2012,1,2,108,54.0,60,1,1,0,0
MIAPP0208,MIA,2012,1,3,133,44.3,56,2,2,0,0
CHIPP0207,CHI,2012,1,5,208,41.6,50,0,1,1,0
PHIPP0208,HOU,2012,1,5,218,43.6,55,1,1,0,0
KANPP0208,KAN,2012,1,1,47,47.0,47,1,1,0,0
SFOPP0208,SFO,2012,1,5,256,51.2,61,3,2,0,0
SDGPP0206,SDG,2012,1,3,163,54.3,55,2,1,0,0
BUFPP0208,BUF,2012,1,2,81,40.5,44,0,0,0,0
ARIPP0207,ARI,2012,1,5,238,47.6,53,2,1,0,0
CLEPP0191,CLE,2012,1,7,308,44.0,54,3,3,1,0
TAMPP0208,TAM,2012,1,5,230,46.0,52,2,0,1,0
NYGPP0207,NYG,2012,1,4,201,50.3,56,1,0,1,0
WASPP0208,WAS,2012,1,3,139,46.3,58,0,0,1,1
SEAPP0208,SEA,2012,1,4,185,46.3,48,1,0,0,0
BALPP0207,BAL,2012,1,2,87,43.5,50,1,0,0,0
DETPP0178,DET,2012,1,3,121,40.3,45,2,2,0,0
MINPP0191,MIN,2012,1,5,242,48.4,59,1,0,0,0
HOUPP0193,OAK,2012,1,2,114,57.0,62,0,0,0,1
DENPP0204,DEN,2012,2,5,251,50.2,67,3,2,0,0
GNBPP0207,GNB,2012,2,5,238,47.6,57,3,1,1,0
PITPP0196,NWE,2012,2,5,172,34.4,40,2,1,1,1
INDPP0206,IND,2012,2,5,268,53.6,64,0,0,0,0
NORPP0206,NOR,2012,2,3,148,49.3,65,1,0,1,0
TENPP0208,TEN,2012,2,7,361,51.6,63,3,2,1,0
CINPP0204,CIN,2012,2,3,126,42.0,58,3,1,0,0
NYJPP0193,NYJ,2012,2,6,272,45.3,58,1,0,1,0
ATLPP0209,ATL,2012,2,6,252,42.0,49,3,3,0,0
PITPP0189,PIT,2012,2,5,205,41.0,49,3,1,0,0
STLPP0208,STL,2012,2,3,163,54.3,66,1,0,1,0
CARPP0209,CAR,2012,2,5,229,45.8,58,2,1,1,0
JACPP0205,JAC,2012,2,9,470,52.2,60,3,2,0,0
PHIPP0179,PHI,2012,2,5,196,39.2,56,0,1,0,0
DALPP0208,DAL,2012,2,5,229,45.8,52,3,1,0,1
MIAPP0208,MIA,2012,2,6,319,53.2,59,4,1,0,0
CHIPP0207,CHI,2012,2,6,281,46.8,54,1,3,1,0
PHIPP0208,HOU,2012,2,6,299,49.8,58,1,0,2,0
KANPP0208,KAN,2012,2,7,313,44.7,66,2,1,1,0
SFOPP0208,SFO,2012,2,3,109,36.3,52,2,2,0,0
SDGPP0206,SDG,2012,2,4,197,49.3,62,1,1,0,0
BUFPP0208,BUF,2012,2,7,349,49.9,60,1,0,1,0
ARIPP0207,ARI,2012,2,6,280,46.7,59,2,2,0,0
CLEPP0191,CLE,2012,2,4,186,46.5,53,0,0,0,0
TAMPP0208,TAM,2012,2,6,252,42.0,53,3,3,0,0
NYGPP0207,NYG,2012,2,2,79,39.5,47,1,0,0,0
WASPP0208,WAS,2012,2,5,240,48.0,55,2,1,0,1
SEAPP0208,SEA,2012,2,4,215,53.8,68,2,0,1,0
BALPP0207,BAL,2012,2,5,251,50.2,56,2,1,1,0
DETPP0178,DET,2012,2,2,89,44.5,46,0,0,0,0
MINPP0191,MIN,2012,2,4,192,48.0,55,2,1,0,0
HOUPP0193,OAK,2012,2,9,422,46.9,60,1,2,1,0
DENPP0204,DEN,2012,3,8,379,47.4,56,3,2,1,0
GNBPP0207,GNB,2012,3,6,267,44.5,55,3,2,0,0
PITPP0196,NWE,2012,3,4,172,43.0,56,2,2,0,0
INDPP0206,IND,2012,3,6,280,46.7,63,2,1,1,0
NORPP0206,NOR,2012,3,6,335,55.8,70,1,0,1,0
TENPP0208,TEN,2012,3,1,41,41.0,41,0,1,0,0
CINPP0204,CIN,2012,3,4,165,41.3,56,3,1,0,0
NYJPP0193,NYJ,2012,3,6,274,45.7,61,4,2,0,0
ATLPP0209,ATL,2012,3,5,223,44.6,53,2,3,0,0
PITPP0189,PIT,2012,3,3,108,36.0,44,1,1,0,0
STLPP0208,STL,2012,3,6,279,46.5,56,1,0,1,0
CARPP0209,CAR,2012,3,3,125,41.7,44,1,1,1,0
JACPP0205,JAC,2012,3,6,321,53.5,66,1,1,1,0
PHIPP0179,PHI,2012,3,5,250,50.0,62,1,0,0,0
DALPP0208,DAL,2012,3,4,173,43.3,54,1,1,0,0
MIAPP0208,MIA,2012,3,4,235,58.8,62,0,0,1,0
CHIPP0207,CHI,2012,3,4,165,41.3,55,2,1,0,0
PHIPP0208,HOU,2012,3,5,271,54.2,66,1,0,1,0
KANPP0208,KAN,2012,3,5,208,41.6,55,4,1,0,0
SFOPP0208,SFO,2012,3,3,146,48.7,53,1,2,0,0
SDGPP0206,SDG,2012,3,4,206,51.5,64,0,0,1,0
BUFPP0208,BUF,2012,3,6,252,42.0,66,1,0,0,0
ARIPP0207,ARI,2012,3,6,283,47.2,58,2,3,1,0
CLEPP0191,CLE,2012,3,8,336,42.0,52,3,3,0,0
TAMPP0208,TAM,2012,3,8,331,41.4,56,3,2,2,0
NYGPP0207,NYG,2012,3,2,76,38.0,41,2,0,0,0
WASPP0208,WAS,2012,3,7,310,44.3,58,2,1,1,0
SEAPP0208,SEA,2012,3,6,309,51.5,73,3,2,0,0
BALPP0207,BAL,2012,3,3,136,45.3,52,2,0,1,0
DETPP0178,DET,2012,3,1,38,38.0,38,0,0,0,0
MINPP0191,MIN,2012,3,4,181,45.3,53,1,1,1,0
HOUPP0193,OAK,2012,3,3,155,51.7,60,1,1,0,0
NORPP0206,NOR,2012,4,3,108,36.0,48,1,1,0,0
GNBPP0207,GNB,2012,4,2,82,41.0,47,1,0,0,0
CINPP0204,CIN,2012,4,3,143,47.7,58,2,0,0,0
TENPP0208,TEN,2012,4,7,326,46.6,60,2,0,0,0
CHIPP0207,CHI,2012,4,3,120,40.0,52,2,1,0,0
MIAPP0208,MIA,2012,4,5,221,44.2,48,1,1,0,0
PITPP0196,NWE,2012,4,3,119,39.7,49,3,1,0,0
NYJPP0193,NYJ,2012,4,7,303,43.3,54,2,3,0,1
CINPP0207,BUF,2012,4,5,209,41.8,54,2,2,0,0
STLPP0208,STL,2012,4,4,156,39.0,48,1,2,0,0
CARPP0209,CAR,2012,4,6,271,45.2,49,2,3,0,0
JACPP0205,JAC,2012,4,6,295,49.2,61,0,1,1,0
ATLPP0209,ATL,2012,4,5,235,47.0,59,2,2,0,0
WASPP0208,WAS,2012,4,6,280,46.7,61,1,2,0,0
NYGPP0207,NYG,2012,4,5,222,44.4,60,2,1,2,0
SFOPP0208,SFO,2012,4,4,184,46.0,61,2,0,1,0
PHIPP0208,HOU,2012,4,6,259,43.2,61,4,2,0,0
SDGPP0206,SDG,2012,4,5,269,53.8,66,0,0,1,0
ARIPP0207,ARI,2012,4,9,435,48.3,68,3,4,0,0
DETPP0191,DET,2012,4,5,198,39.6,51,4,3,0,0
BUFPP0208,DAL,2012,4,3,111,37.0,41,2,0,0,0
PITPP0206,PHI,2012,4,4,182,45.5,56,2,1,0,0
KANPP0208,KAN,2012,4,4,205,51.3,60,3,1,0,0
BALPP0207,BAL,2012,4,7,322,46.0,55,3,1,2,0
SEAPP0208,SEA,2012,4,4,196,49.0,62,0,0,1,0
MINPP0191,MIN,2012,4,6,259,43.2,52,2,1,0,0
TAMPP0208,TAM,2012,4,6,277,46.2,64,3,2,0,0
CLEPP0191,CLE,2012,4,7,290,41.4,52,2,3,0,0
HOUPP0193,OAK,2012,4,7,346,49.4,68,1,0,0,0
GNBPP0207,GNB,2012,5,7,316,45.1,58,4,5,0,0
PITPP0196,NWE,2012,5,3,129,43.0,50,1,2,0,0
DENPP0204,DEN,2012,5,3,137,45.7,51,2,0,1,0
INDPP0206,IND,2012,5,5,223,44.6,47,2,1,0,0
CINPP0204,CIN,2012,5,6,243,40.5,55,2,0,0,0
NORPP0206,NOR,2012,5,4,207,51.8,61,2,0,0,0
NYJPP0193,NYJ,2012,5,6,265,44.2,61,2,1,1,0
ATLPP0209,ATL,2012,5,6,293,48.8,63,1,1,2,0
PITPP0189,PIT,2012,5,4,185,46.3,57,1,1,0,0
STLPP0208,STL,2012,5,7,398,56.9,68,3,0,0,0
CINPP0207,BUF,2012,5,6,286,47.7,59,2,0,1,0
CARPP0209,CAR,2012,5,7,318,45.4,63,2,0,0,0
JACPP0205,JAC,2012,5,6,291,48.5,65,2,1,0,0
TENPP0208,TEN,2012,5,6,256,42.7,53,3,3,0,0
MIAPP0208,MIA,2012,5,5,248,49.6,59,0,0,2,0
PITPP0206,PHI,2012,5,4,176,44.0,56,1,1,1,0
KANPP0208,KAN,2012,5,5,236,47.2,58,3,2,0,0
PHIPP0208,HOU,2012,5,6,241,40.2,48,4,3,0,0
SFOPP0208,SFO,2012,5,2,112,56.0,58,1,0,0,0
SDGPP0206,SDG,2012,5,4,182,45.5,61,3,2,0,0
CLEPP0191,CLE,2012,5,3,144,48.0,55,1,0,0,0
MINPP0191,MIN,2012,5,3,138,46.0,52,1,1,0,0
WASPP0208,WAS,2012,5,6,254,42.3,56,3,2,0,0
CHIPP0207,CHI,2012,5,3,122,40.7,43,1,1,1,0
NYGPP0207,NYG,2012,5,2,100,50.0,57,0,0,1,0
SEAPP0208,SEA,2012,5,3,122,40.7,54,2,0,0,0
BALPP0207,BAL,2012,5,5,232,46.4,56,2,0,0,0
ARIPP0207,ARI,2012,5,7,320,45.7,51,3,2,0,0
DENPP0204,DEN,2012,6,5,223,44.6,56,2,1,0,0
GNBPP0207,GNB,2012,6,4,171,42.8,55,3,2,0,1
INDPP0206,IND,2012,6,3,131,43.7,55,2,1,1,0
CINPP0204,CIN,2012,6,7,354,50.6,65,2,0,2,0
MIAPP0208,MIA,2012,6,6,323,53.8,63,2,0,0,0
TENPP0208,TEN,2012,6,5,261,52.2,61,2,0,1,0
PITPP0196,NWE,2012,6,3,133,44.3,48,2,1,0,0
NYJPP0193,NYJ,2012,6,5,260,52.0,57,1,3,1,0
PITPP0189,PIT,2012,6,3,123,41.0,46,2,2,0,1
STLPP0208,STL,2012,6,3,135,45.0,56,2,1,1,0
CINPP0207,BUF,2012,6,8,352,44.0,62,2,0,1,0
DALPP0208,DAL,2012,6,1,32,32.0,32,1,1,0,0
ATLPP0209,ATL,2012,6,4,211,52.8,57,2,1,0,0
WASPP0208,WAS,2012,6,3,115,38.3,43,1,0,0,0
NYGPP0207,NYG,2012,6,4,199,49.8,59,2,1,1,0
SFOPP0208,SFO,2012,6,4,199,49.8,58,1,2,0,0
PHIPP0208,HOU,2012,6,4,206,51.5,55,0,0,0,0
SDGPP0206,SDG,2012,6,4,180,45.0,51,3,0,0,0
ARIPP0207,ARI,2012,6,5,259,51.8,61,1,0,2,0
DETPP0191,DET,2012,6,7,299,42.7,56,1,3,0,0
PITPP0206,PHI,2012,6,5,283,56.6,64,0,0,1,0
KANPP0208,KAN,2012,6,6,276,46.0,62,3,0,0,0
BALPP0207,BAL,2012,6,3,135,45.0,52,0,1,0,0
SEAPP0208,SEA,2012,6,4,240,60.0,66,0,0,0,0
MINPP0191,MIN,2012,6,2,101,50.5,56,2,0,0,0
TAMPP0208,TAM,2012,6,2,106,53.0,54,1,0,0,1
CLEPP0191,CLE,2012,6,8,354,44.3,57,1,0,0,0
HOUPP0193,OAK,2012,6,5,241,48.2,57,1,1,3,0
INDPP0206,IND,2012,7,5,242,48.4,59,1,0,2,0
GNBPP0207,GNB,2012,7,3,116,38.7,42,2,3,0,0
NORPP0206,NOR,2012,7,4,205,51.3,57,2,1,0,0
CINPP0204,CIN,2012,7,6,311,51.8,61,1,0,1,0
TENPP0208,TEN,2012,7,3,124,41.3,57,2,2,1,0
PITPP0196,NWE,2012,7,6,269,44.8,54,4,3,0,0
NYJPP0193,NYJ,2012,7,3,170,56.7,60,0,0,1,0
PITPP0189,PIT,2012,7,2,94,47.0,55,1,1,0,0
STLPP0208,STL,2012,7,2,99,49.5,55,1,1,0,0
CINPP0207,BUF,2012,7,1,22,22.0,22,0,0,0,0
CARPP0209,CAR,2012,7,6,248,41.3,55,2,1,0,0
JACPP0205,JAC,2012,7,9,379,42.1,55,2,1,1,0
CHIPP0207,CHI,2012,7,8,324,40.5,53,2,1,0,0
WASPP0208,WAS,2012,7,1,33,33.0,33,0,1,0,0
SFOPP0208,SFO,2012,7,5,228,45.6,66,4,2,0,0
PHIPP0208,HOU,2012,7,5,240,48.0,62,2,1,0,0
ARIPP0207,ARI,2012,7,6,234,39.0,52,5,4,0,0
BUFPP0208,DAL,2012,7,4,197,49.3,59,2,0,0,0
DETPP0191,DET,2012,7,8,321,40.1,58,3,3,0,0
CLEPP0191,CLE,2012,7,5,207,41.4,53,2,2,0,0
TAMPP0208,TAM,2012,7,3,126,42.0,54,0,1,0,0
NYGPP0207,NYG,2012,7,3,120,40.0,44,1,0,0,0
SEAPP0208,SEA,2012,7,4,194,48.5,64,1,1,0,0
BALPP0207,BAL,2012,7,5,253,50.6,57,1,0,0,0
MINPP0191,MIN,2012,7,7,280,40.0,51,1,1,0,0
HOUPP0193,OAK,2012,7,6,264,44.0,49,1,1,1,0
DENPP0204,DEN,2012,8,5,232,46.4,55,3,2,1,0
GNBPP0207,GNB,2012,8,5,225,45.0,65,1,2,1,0
INDPP0206,IND,2012,8,2,87,43.5,48,0,0,1,0
