STATS,,,,,,,,,,,,,,,,,,,,,
PID,TID,Season,Week,Rec,rec_Tgt,rec_Yds,rec_YPR,rec_Lng,rec_TD,KR,KR_Yds,KR_Avg,KR_Long,KR_TD,PR,PR_Yds,PR_Avg,PR_Long,PR_TD,Fum,FumLOST
SEAWR0777,SEA,2012,6,3,6,47,15.7,51,0,0,0,0,0,0,0,0,0,0,0,0,0
ARIWR0808,ARI,2012,6,2,6,18,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0782,DEN,2012,6,6,9,98,16.3,55,1,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0773,PIT,2012,6,4,6,43,10.8,22,0,0,0,0,0,0,0,0,0,0,0,0,0
TENWR0770,TEN,2012,6,2,3,14,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0732,KAN,2012,6,2,5,19,9.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0698,DET,2012,6,2,5,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
STLWR0885,STL,2012,6,3,7,85,28.3,65,0,1,20,20,20,0,0,0,N/A,N/A,0,0,0
HOUWR0733,HOU,2012,6,2,6,24,12,12,0,3,65,21.7,31,0,1,19,19,19,0,0,0
INDWR0740,IND,2012,6,3,4,31,10.3,16,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
BUFWR0781,BUF,2012,6,1,3,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0721,HOU,2012,6,0,1,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
NYJLB0329,CIN,2012,6,2,2,21,10.5,16,0,0,0,0,0,0,0,0,0,0,0,0,0
INDWR0741,IND,2012,6,1,1,14,14,14,0,2,35,17.5,20,0,0,0,N/A,N/A,0,0,0
CLEWR0802,CLE,2012,6,3,4,99,33,71,1,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0745,OAK,2012,6,3,3,24,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0
NORDE0302,CLE,2012,6,2,3,39,19.5,28,0,0,0,0,0,0,0,0,0,0,0,0,0
INDWR0656,IND,2012,6,1,2,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0726,NYJ,2012,6,3,3,23,7.7,9,1,0,0,0,0,0,0,0,0,0,0,0,0
STLWR0886,STL,2012,6,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
STLWR0888,STL,2012,6,1,3,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0759,WAS,2012,6,2,3,23,11.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0
GNBWR0809,GNB,2012,6,7,10,102,14.6,24,0,3,86,28.7,46,0,3,23,7.7,16,0,0,0
CLEWR0803,CLE,2012,6,3,5,18,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0
BALWR0665,BAL,2012,6,2,4,24,12,19,1,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0746,OAK,2012,6,5,9,104,20.8,49,1,0,0,N/A,N/A,0,1,0,0,0,0,0,0
NYJWR0740,NYJ,2012,6,3,6,24,8,11,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
TENWR0767,TEN,2012,6,6,8,71,11.8,35,0,0,0,0,0,0,0,0,0,0,0,0,0
ARIWR0805,ARI,2012,6,1,3,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0684,CIN,2012,6,2,5,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
SEAWR0775,SEA,2012,6,2,3,74,37,50,1,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0742,PIT,2012,6,2,4,94,47,82,1,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0781,TAM,2012,6,2,3,68,34,62,0,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0721,CLE,2012,6,0,1,0,N/A,N/A,0,2,63,31.5,44,0,2,60,30,60,0,1,0
TENWR0769,TEN,2012,6,3,10,57,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0780,TAM,2012,6,4,8,66,16.5,19,2,0,0,0,0,0,0,0,0,0,0,0,0
ATLWR0718,ATL,2012,6,6,8,72,12,26,1,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0676,SEA,2012,6,2,3,21,10.5,11,1,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0677,OAK,2012,6,4,4,85,21.3,38,0,0,0,0,0,0,0,0,0,0,0,0,0
PHIWR0748,BUF,2012,6,0,0,0,N/A,N/A,0,1,31,31,31,0,0,0,N/A,N/A,0,0,0
CINWR0879,CIN,2012,6,1,2,11,11,11,0,3,61,20.3,23,0,4,58,14.5,32,0,1,0
DALWR0757,DAL,2012,6,2,5,31,15.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0748,MIN,2012,6,1,2,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0717,NYG,2012,6,4,6,78,19.5,39,0,0,0,0,0,0,0,0,0,0,0,0,0
PHIWR0750,PHI,2012,6,2,4,21,10.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0
SDGWR0612,SDG,2012,6,5,5,60,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0769,NWE,2012,6,10,14,138,13.8,46,1,0,0,N/A,N/A,0,4,68,17,27,0,0,0
NWEWR0715,NWE,2012,6,1,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0735,HOU,2012,6,8,12,75,9.4,15,0,0,0,0,0,0,0,0,0,0,0,0,0
INDWR0704,IND,2012,6,5,10,87,17.4,29,0,0,0,0,0,0,0,0,0,0,0,1,1
WASWR0787,WAS,2012,6,4,4,46,11.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0
BALWR0652,DEN,2012,6,4,4,48,12,21,1,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0749,BAL,2012,6,5,6,98,19.6,31,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0793,DET,2012,6,4,9,24,6,17,1,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0752,MIN,2012,6,6,10,67,11.2,19,1,0,0,0,0,0,0,0,0,0,0,0,0
ARIWR0807,ARI,2012,6,6,12,93,15.5,28,1,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0671,HOU,2012,6,2,3,28,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0716,NWE,2012,6,6,12,80,13.3,23,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0789,DET,2012,6,6,13,135,22.5,37,0,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0692,SEA,2012,6,0,1,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0672,NYJ,2012,6,2,4,23,11.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0
CLEWR0795,MIA,2012,6,6,9,42,7,11,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
BUFWR0774,BUF,2012,6,6,11,82,13.7,23,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0764,KAN,2012,6,3,9,25,8.3,12,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0743,SFO,2012,6,5,10,72,14.4,36,0,0,0,0,0,0,0,0,0,0,0,0,0
INDWR0732,OAK,2012,6,0,2,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0750,SFO,2012,6,3,6,26,8.7,12,0,0,0,0,0,0,0,0,0,0,0,0,0
TENWR0763,TEN,2012,6,4,11,62,15.5,37,1,0,0,N/A,N/A,0,0,0,N/A,N/A,0,1,0
NYGWR0757,NYG,2012,6,3,5,44,14.7,26,0,0,0,0,0,0,0,0,0,0,0,0,0
SEAWR0759,MIN,2012,6,11,14,133,12.1,23,0,3,100,33.3,45,0,0,0,N/A,N/A,0,1,0
PHIWR0684,PHI,2012,6,6,10,130,21.7,70,1,0,0,0,0,0,0,0,0,0,0,0,0
ATLWR0719,ATL,2012,6,5,7,37,7.4,20,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0784,WAS,2012,6,3,4,42,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0
ARIWR0732,ARI,2012,6,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0639,NYJ,2012,6,1,1,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0713,STL,2012,6,2,2,18,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0
SEAWR0745,SEA,2012,6,3,6,81,27,46,1,0,0,0,0,0,0,0,0,0,0,0,0
NORWR0819,SDG,2012,6,3,7,30,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0
GNBWR0807,GNB,2012,6,3,7,33,11,18,2,0,0,0,0,0,0,0,0,0,0,0,0
BALWR0664,BAL,2012,6,2,3,15,7.5,10,0,3,159,53,108,1,0,0,N/A,N/A,0,0,0
DENWR0711,DEN,2012,6,0,1,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
PHIWR0749,PHI,2012,6,5,8,74,14.8,30,0,0,0,N/A,N/A,0,1,-3,-3,-3,0,0,0
SDGWR0659,SDG,2012,6,2,5,22,11,12,0,0,0,N/A,N/A,0,3,14,4.7,7,0,0,0
GNBWR0808,GNB,2012,6,9,12,121,13.4,41,3,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0765,IND,2012,6,4,12,60,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0
DALWR0754,DAL,2012,6,0,0,0,0,0,0,0,0,N/A,N/A,0,1,0,0,0,0,0,0
NYGWR0754,NYG,2012,6,0,0,0,0,0,0,0,0,N/A,N/A,0,2,2,1,2,0,0,0
NYJWR0666,PHI,2012,6,0,0,0,0,0,0,0,0,N/A,N/A,0,2,15,7.5,11,0,0,0
TAMWR0716,TAM,2012,6,0,0,0,0,0,0,0,0,N/A,N/A,0,3,21,7,9,0,0,0
CARWR0716,SFO,2012,6,0,0,0,0,0,0,0,0,N/A,N/A,0,2,22,11,14,0,0,0
TAMWR0681,TAM,2012,6,0,0,0,0,0,0,2,36,18,23,0,0,0,N/A,N/A,0,0,0
PITWR0772,PIT,2012,7,7,8,96,13.7,23,0,0,0,N/A,N/A,0,3,10,3.3,9,0,0,0
CINWR0878,CIN,2012,7,1,6,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0698,DET,2012,7,6,8,81,13.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0
CINWR0877,CIN,2012,7,2,4,17,8.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0
NYGWR0747,NYG,2012,7,7,11,131,18.7,77,1,0,0,0,0,0,0,0,0,0,0,0,0
BUFWR0702,BUF,2012,7,4,5,47,11.8,20,1,0,0,0,0,0,0,0,0,0,0,0,0
BALWR0665,BAL,2012,7,4,13,41,10.3,15,0,0,0,0,0,0,0,0,0,0,0,0,0
CLEWR0803,CLE,2012,7,6,7,52,8.7,14,1,0,0,0,0,0,0,0,0,0,0,0,0
JACWR0687,JAC,2012,7,4,10,79,19.8,42,1,0,0,0,0,0,0,0,0,0,0,1,1
WASWR0759,WAS,2012,7,6,8,70,11.7,23,0,0,0,0,0,0,0,0,0,0,0,0,0
STLWR0888,STL,2012,7,2,3,17,8.5,14,1,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
GNBWR0809,GNB,2012,7,8,8,89,11.1,39,2,1,23,23,23,0,1,15,15,15,0,0,0
BUFDT0584,SFO,2012,7,1,4,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
BALWR0662,BAL,2012,7,1,1,15,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0681,TAM,2012,7,0,0,0,N/A,N/A,0,1,16,16,16,0,0,0,N/A,N/A,0,0,0
DALWR0758,DAL,2012,7,2,3,14,7,9,0,0,0,N/A,N/A,0,3,17,5.7,10,0,0,0
SFOWR0699,SFO,2012,7,1,4,14,14,14,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,1,0
TAMWR0781,TAM,2012,7,2,6,35,17.5,22,1,0,0,0,0,0,0,0,0,0,0,0,0
SEAWR0777,SEA,2012,7,0,3,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
TENWR0770,TEN,2012,7,3,4,38,12.7,19,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0745,TAM,2012,7,4,8,36,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0
ARIWR0808,ARI,2012,7,7,9,103,14.7,21,1,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0773,PIT,2012,7,2,2,40,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0718,CAR,2012,7,4,8,53,13.3,32,1,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0778,NWE,2012,7,2,2,7,3.5,5,0,1,6,6,6,0,0,0,N/A,N/A,0,0,0
OAKWR0746,OAK,2012,7,4,8,36,9,17,1,0,0,N/A,N/A,0,1,0,0,0,0,1,0
CLEWR0773,CLE,2012,7,3,5,33,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0733,HOU,2012,7,0,2,0,N/A,N/A,0,1,17,17,17,0,4,9,2.3,7,0,1,0
STLWR0885,STL,2012,7,3,5,73,24.3,56,0,2,50,25,27,0,0,0,N/A,N/A,0,0,0
INDWR0740,IND,2012,7,2,5,22,11,14,0,0,0,N/A,N/A,0,1,8,8,8,0,0,0
CINWR0874,CIN,2012,7,3,3,27,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0712,OAK,2012,7,0,1,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
INDWR0741,IND,2012,7,0,1,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
CLEWR0802,CLE,2012,7,2,10,59,29.5,33,1,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0745,OAK,2012,7,2,4,41,20.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0
NORDE0302,CLE,2012,7,4,8,53,13.3,14,0,0,0,0,0,0,0,0,0,0,0,0,0
JACWR0618,JAC,2012,7,0,1,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
BUFWR0781,BUF,2012,7,1,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0758,DET,2012,7,3,4,51,17,23,1,0,0,0,0,0,0,0,0,0,0,0,0
SEAWR0775,SEA,2012,7,2,2,15,7.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0786,WAS,2012,7,0,1,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
CINWR0797,CIN,2012,7,4,7,31,7.8,9,0,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0740,NYJ,2012,7,7,11,120,17.1,26,0,0,0,N/A,N/A,0,3,22,7.3,13,0,0,0
NORWR0754,NOR,2012,7,1,3,48,48,48,1,0,0,0,0,0,0,0,0,0,0,0,0
JACWR0665,JAC,2012,7,1,4,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0726,NYJ,2012,7,4,7,55,13.8,21,0,0,0,0,0,0,0,0,0,0,0,0,0
STLWR0886,STL,2012,7,2,4,31,15.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0
TENWR0767,TEN,2012,7,3,3,19,6.3,11,0,0,0,0,0,0,0,0,0,0,0,0,0
ARIWR0805,ARI,2012,7,1,1,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0711,STL,2012,7,5,7,60,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0794,DAL,2012,7,4,6,27,6.8,11,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0780,TAM,2012,7,7,14,216,30.9,95,1,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0721,CLE,2012,7,1,1,8,8,8,0,2,55,27.5,32,0,2,12,6,10,0,0,0
NYJWR0676,SEA,2012,7,0,2,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0769,NWE,2012,7,6,8,66,11,21,0,1,17,17,17,0,2,21,10.5,14,0,0,0
PITWR0771,PIT,2012,7,1,1,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
TENWR0769,TEN,2012,7,6,8,43,7.2,17,1,0,0,0,0,0,0,0,0,0,0,1,0
NORWR0821,NOR,2012,7,9,10,121,13.4,35,0,0,0,0,0,0,0,0,0,0,0,0,0
DENLB1008,CHI,2012,7,6,10,81,13.5,20,1,0,0,0,0,0,0,0,0,0,0,0,0
PHIWR0748,BUF,2012,7,1,1,5,5,5,0,2,109,54.5,89,1,0,0,N/A,N/A,0,0,0
OAKWR0677,OAK,2012,7,0,1,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
NYGWR0758,CAR,2012,7,3,9,48,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0
NORWR0756,NOR,2012,7,3,3,75,25,40,0,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0752,MIN,2012,7,1,2,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0713,CAR,2012,7,7,9,83,11.9,26,0,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0715,NWE,2012,7,1,2,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
INDWR0704,IND,2012,7,6,11,73,12.2,30,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0787,WAS,2012,7,3,4,67,22.3,30,2,0,0,0,0,0,0,0,0,0,0,1,1
GNBWR0746,GNB,2012,7,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0735,HOU,2012,7,9,10,86,9.6,14,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0749,BAL,2012,7,3,8,24,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0
ARIWR0807,ARI,2012,7,4,7,29,7.3,16,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0671,HOU,2012,7,4,6,74,18.5,34,1,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0716,NWE,2012,7,1,8,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0793,DET,2012,7,1,3,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0717,NYG,2012,7,3,4,32,10.7,19,0,0,0,0,0,0,0,0,0,0,0,0,0
CHIWR0793,CHI,2012,7,3,6,38,12.7,23,0,0,0,N/A,N/A,0,1,5,5,5,0,0,0
NYJWR0692,SEA,2012,7,3,4,50,16.7,36,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0750,SFO,2012,7,4,6,31,7.8,16,0,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0672,NYJ,2012,7,0,3,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
BUFWR0774,BUF,2012,7,5,7,71,14.2,27,1,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0784,WAS,2012,7,2,2,16,8,12,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,1,0
SEAWR0759,MIN,2012,7,4,5,37,9.3,14,1,2,47,23.5,28,0,0,0,N/A,N/A,0,0,0
NYGWR0757,NYG,2012,7,5,10,53,10.6,21,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0722,JAC,2012,7,2,3,17,8.5,11,0,1,14,14,14,0,0,0,N/A,N/A,0,0,0
MIAWR0742,PIT,2012,7,8,15,52,6.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0
CINWR0879,CIN,2012,7,1,1,3,3,3,0,3,109,36.3,45,0,0,0,N/A,N/A,0,0,0
TENWR0763,TEN,2012,7,4,6,30,7.5,16,0,0,0,0,0,0,0,0,0,0,0,0,0
ARIWR0732,ARI,2012,7,3,6,19,6.3,8,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
INDWR0732,OAK,2012,7,4,7,85,21.3,59,0,0,0,0,0,0,0,0,0,0,0,0,0
SEAWR0745,SEA,2012,7,2,4,32,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0789,DET,2012,7,3,11,34,11.3,16,0,0,0,0,0,0,0,0,0,0,0,0,0
CHIWR0789,CHI,2012,7,3,6,27,9,15,0,0,0,N/A,N/A,0,1,2,2,2,0,0,0
NORWR0820,NOR,2012,7,7,10,73,10.4,17,1,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0713,STL,2012,7,4,6,26,6.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0
DALWR0757,DAL,2012,7,5,9,97,19.4,36,1,0,0,0,0,0,0,0,0,0,0,1,1
BALWR0664,BAL,2012,7,2,2,17,8.5,9,0,6,196,32.7,47,0,0,0,N/A,N/A,0,0,0
GNBWR0808,GNB,2012,7,8,9,122,15.3,52,1,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0821,MIN,2012,7,1,1,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
GNBWR0807,GNB,2012,7,6,10,53,8.8,17,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0765,IND,2012,7,4,6,46,11.5,16,0,0,0,0,0,0,0,0,0,0,0,0,0
DALWR0754,DAL,2012,7,0,0,0,0,0,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
BALWR0565,BAL,2012,7,0,0,0,0,0,0,1,5,5,5,0,0,0,N/A,N/A,0,0,0
NYGWR0754,NYG,2012,7,0,0,0,0,0,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
CARWR0628,CAR,2012,7,0,0,0,0,0,0,2,48,24,27,0,0,0,N/A,N/A,0,0,0
DALWR0753,JAC,2012,7,0,0,0,0,0,0,2,40,20,22,0,4,44,11,28,0,0,0
TAMWR0716,TAM,2012,7,0,0,0,0,0,0,0,0,N/A,N/A,0,2,15,7.5,9,0,0,0
CARWR0716,SFO,2012,7,0,0,0,0,0,0,2,41,20.5,26,0,3,70,23.3,38,0,0,0
CHIWR0794,CHI,2012,7,0,0,0,0,0,0,1,27,27,27,0,0,0,N/A,N/A,0,0,0
WASWR0699,WAS,2012,7,0,0,0,0,0,0,0,0,N/A,N/A,0,1,12,12,12,0,0,0
WASWR0784,WAS,2012,8,5,8,46,9.2,21,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0745,TAM,2012,8,6,11,68,11.3,34,1,0,0,0,0,0,0,0,0,0,0,0,0
PHIWR0751,PHI,2012,8,0,1,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
ARIWR0808,ARI,2012,8,7,11,65,9.3,20,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0677,WAS,2012,8,1,2,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0782,DEN,2012,8,4,6,43,10.8,23,2,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0773,PIT,2012,8,3,5,56,18.7,27,0,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0772,PIT,2012,8,4,6,38,9.5,18,0,0,0,N/A,N/A,0,3,25,8.3,18,0,0,0
SDGWR0604,SDG,2012,8,0,1,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
ATLWR0682,ATL,2012,8,5,5,123,24.6,63,1,0,0,0,0,0,0,0,0,0,0,0,0
NYGWR0747,NYG,2012,8,2,8,23,11.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0740,MIA,2012,8,1,1,37,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0
BUFDT0584,SFO,2012,8,1,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0718,CAR,2012,8,3,4,88,29.3,62,0,0,0,0,0,0,0,0,0,0,0,0,0
SEAWR0777,SEA,2012,8,7,7,64,9.1,18,0,0,0,0,0,0,0,0,0,0,0,1,1
NWEWR0778,NWE,2012,8,1,2,8,8,8,0,0,0,N/A,N/A,0,3,16,5.3,14,0,0,0
TAMWR0781,TAM,2012,8,3,5,27,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0711,STL,2012,8,3,3,46,15.3,22,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0699,SFO,2012,8,1,1,47,47,47,1,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0741,MIA,2012,8,4,6,41,10.3,17,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0794,DAL,2012,8,0,3,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
SEAWR0681,SEA,2012,8,2,3,17,8.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0681,TAM,2012,8,0,1,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0732,KAN,2012,8,1,2,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0769,KAN,2012,8,6,8,54,9,14,1,0,0,0,0,0,0,0,0,0,0,0,0
DALWR0758,DAL,2012,8,5,11,110,22,55,0,0,0,N/A,N/A,0,1,-6,-6,-6,0,2,1
DENWR0783,DEN,2012,8,7,9,137,19.6,41,1,0,0,0,0,0,0,0,0,0,0,0,0
TENWR0770,TEN,2012,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0698,DET,2012,8,9,9,100,11.1,46,2,0,0,0,0,0,0,0,0,0,0,0,0
INDWR0740,IND,2012,8,5,6,35,7,14,0,0,0,N/A,N/A,0,1,13,13,13,0,0,0
STLWR0885,STL,2012,8,3,4,63,21,50,1,2,48,24,26,0,0,0,N/A,N/A,0,0,0
NYGWR0754,NYG,2012,8,2,2,68,34,56,0,0,0,N/A,N/A,0,1,1,1,1,0,0,0
DETWR0758,DET,2012,8,3,5,37,12.3,19,1,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0726,NYJ,2012,8,2,7,29,14.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0712,OAK,2012,8,0,2,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
INDWR0741,IND,2012,8,1,1,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0745,OAK,2012,8,1,5,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
CLEWR0802,CLE,2012,8,3,5,46,15.3,26,0,0,0,0,0,0,0,0,0,0,0,0,0
NORDE0302,CLE,2012,8,0,1,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
JACWR0618,JAC,2012,8,0,2,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
GNBWR0806,GNB,2012,8,1,1,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
STLWR0886,STL,2012,8,1,4,39,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0
TENWR0767,TEN,2012,8,4,5,47,11.8,23,1,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0759,WAS,2012,8,1,4,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0699,NYJ,2012,8,7,11,82,11.7,20,0,2,63,31.5,47,0,0,0,N/A,N/A,0,0,0
STLWR0888,STL,2012,8,3,5,15,5,9,0,0,0,N/A,N/A,0,1,0,0,0,0,0,0
GNBWR0809,GNB,2012,8,5,7,28,5.6,14,1,2,57,28.5,29,0,1,0,0,0,0,0,0
CLEWR0803,CLE,2012,8,2,5,28,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0
JACWR0687,JAC,2012,8,8,12,116,14.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0746,OAK,2012,8,5,8,96,19.2,58,1,0,0,0,0,0,0,0,0,0,0,0,0
